,price,total_square,rooms,floor,distance_to_center
29111,11000000,42,1,13,14.246425803068739
29112,28500000,64,3,2,2.3359001539781885
29113,6100000,44,2,17,25.16647784190151
29114,25500000,77,3,12,9.82576593283472
29115,10800000,37,2,5,14.739747274153745
29116,10328250,29,1,3,10.763377148437833
29117,14200000,96,3,2,20.66678729214884
29118,7900000,55,2,17,24.866779661031984
29119,5300000,20,1,18,19.492128437256664
29120,5700000,37,1,9,22.68412592091548
29121,13589638,76,4,17,22.180450832424338
29122,15700000,57,2,7,11.239030309850191
29123,13400000,68,2,8,21.54193917680597
29124,11700000,44,1,10,16.332626056105454
29125,10000000,45,1,12,23.92927414082058
29126,15000000,69,2,9,21.63866281207976
29127,8100000,58,2,6,24.083925871625837
29128,47000000,67,2,12,4.562360940385484
29129,15000000,70,3,8,17.98723129698112
29130,12988245,67,2,1,25.585251526954558
29131,8576906,21,1,5,21.271224357539836
29132,7650000,30,1,8,18.285639010829325
29133,65000000,104,4,2,5.702703690029466
29134,7980000,38,1,4,16.604868421840454
29135,9000000,22,1,6,10.891109189324823
29136,27700000,83,2,2,5.773504871981831
29137,25500000,78,3,18,18.527720077617236
29138,13500000,51,2,12,11.478933255050896
29139,12800000,52,2,3,13.318734160324013
29140,35331450,66,2,15,9.857531481910724
29141,23800000,79,3,22,6.0070413662023245
29142,14150000,45,1,17,20.103887422291802
29143,8101936,31,1,6,5.426831040820094
29144,14199998,64,3,8,14.517552763816148
29145,22300000,104,4,23,21.90686606097092
29146,21525350,55,3,24,10.389217506841522
29147,11000000,62,3,3,2.7304800537747274
29148,9422463,34,1,24,19.27510810355222
29149,12995000,37,1,5,10.215397870449133
29150,45001424,90,2,9,9.580253752254185
29151,34250000,61,3,14,7.585774055276078
29152,6500000,39,1,12,19.726084484238616
29153,16999999,59,3,5,13.485983898962838
29154,16750000,101,4,10,21.447279387947646
29155,19637293,37,2,20,11.684847077984278
29156,11800000,34,1,12,8.575325809148286
29157,20752424,73,2,13,8.825846527780888
29158,15000000,64,3,6,19.276020883804836
29159,11900000,45,2,5,10.949963920961201
29160,9600000,41,1,18,16.514801699851297
29161,7076425,52,3,5,26.969419352465863
29162,16443000,56,2,12,11.773983539488764
29163,20300000,61,2,17,9.067478677317979
29164,11500000,57,2,4,20.581169293282024
29165,17500000,65,3,4,8.303970008207559
29166,13500000,34,1,9,6.131080728606197
29167,12632966,29,1,13,14.964891133268447
29168,31800000,96,3,23,11.4183755882174
29169,3349000,10,1,1,12.89183896410515
29170,21932332,55,2,40,6.629826519636335
29171,9300000,44,1,11,16.801871416839237
29172,18315910,46,2,11,14.964891133268447
29173,6390000,37,1,4,29.78713051436066
29174,13000000,51,2,12,12.54113583363206
29175,33512400,78,2,8,10.894969963221156
29176,16600000,43,2,18,6.684995269266717
29177,72000000,112,4,3,8.341579860494846
29178,47940000,98,3,15,5.200557684719288
29179,15000000,41,1,2,8.335745976424633
29180,69800000,145,3,8,9.319607665659165
29181,42500000,71,3,15,10.73439092969485
29182,7240000,52,2,4,24.20783772386031
29183,9117036,32,1,17,8.741541657440612
29184,26436697,77,4,7,10.927793783014152
29185,61900000,145,4,5,7.1615875851265045
29186,14642100,49,1,13,11.495963075760818
29187,23588300,33,1,6,5.943071658808536
29188,200000000,380,5,14,3.4505006582820017
29189,13500000,84,3,14,19.413340228016384
29190,6800000,37,1,3,30.397946360904356
29191,23000000,83,3,22,9.930358253240462
29192,247925360,360,5,6,10.1789526727583
29193,12600000,40,2,3,13.85213464416205
29194,11000000,51,2,2,25.722198478045485
29195,19500000,85,4,3,13.146914622790748
29196,152383392,138,3,8,3.557390036594083
29197,26263898,77,3,5,11.692509594198537
29198,27950000,47,2,9,10.75135117364846
29199,13471340,51,2,16,21.058957935821685
29200,13090000,39,1,25,11.773983539488764
29201,22630696,45,1,23,10.76267500835547
29202,7288512,56,2,3,30.75717172906172
29203,4150000,22,1,11,28.88255412407555
29204,12200000,45,2,10,9.84199824180568
29205,18900000,40,1,4,3.0817810543466364
29206,31500000,54,1,2,6.269533068105634
29207,28963360,63,1,13,7.268044089817428
29208,33000000,133,4,15,21.545369347071116
29209,145127040,268,1,1,2.351420873961996
29210,12500000,51,2,7,18.63282543682627
29211,14290000,37,1,14,5.203103338227542
29212,19488784,64,2,11,7.002556407019204
29213,60000000,159,4,17,12.443709569807993
29214,11400000,78,2,2,23.379957127884314
29215,18500000,45,2,2,4.820190654687704
29216,16000000,42,1,15,11.197129466403307
29217,24900000,41,1,13,3.0134644977260323
29218,36000000,115,3,4,2.16704713426485
29219,13000000,67,2,19,18.860090487027108
29220,9780000,78,3,4,27.8218671453252
29221,87000000,117,3,24,5.6887959246421005
29222,13000000,59,3,3,7.931998173668239
29223,9406540,29,1,3,11.292324706920892
29224,8000000,31,1,1,12.074375592889163
29225,11250000,31,1,6,8.328013181517719
29226,23000000,76,3,4,13.018837320289473
29227,37783717,60,1,12,5.149321803988067
29228,23533510,45,1,32,10.76267500835547
29229,16900000,58,2,5,8.548087331782964
29230,6900000,26,1,23,22.908653285635303
29231,9100000,56,3,7,18.921634081487575
29232,28890000,143,5,18,24.52151963498485
29233,16000000,64,2,4,17.93887432495534
29234,17500000,80,3,11,23.309049998204916
29235,35740000,66,2,17,7.585774055276078
29236,12000000,51,2,7,20.951309042204198
29237,9450000,43,1,7,21.452625608839693
29238,8812800,62,2,1,21.772955603430994
29239,27013260,64,2,42,5.113255089717358
29240,59341950,116,3,9,10.532944398592848
29241,2800000,15,1,1,25.744155670482506
29242,20399000,73,3,2,12.93209495092975
29243,17681150,40,2,37,11.54805578697528
29244,39999675,64,1,3,3.7482776002234495
29245,5300000,26,1,8,22.29806585225284
29246,17500000,68,3,9,13.235650062108812
29247,23200000,71,2,11,6.475454021997356
29248,24500000,71,2,10,8.06706496449301
29249,31900000,68,3,4,3.431250422338025
29250,10197381,33,1,22,8.08061822592835
29251,11000000,58,3,3,18.790818950214348
29252,16938256,45,1,14,7.810318551249324
29253,8500000,33,1,1,15.867125255017777
29254,12300000,36,1,8,13.743473857624334
29255,12000000,60,3,5,15.940354715299275
29256,11200000,75,2,16,18.82338224577527
29257,26175430,73,2,23,4.794236826071675
29258,11330358,55,2,8,21.85005702997372
29259,8435673,30,1,14,19.102073187756073
29260,9205776,37,1,17,5.426831040820094
29261,9486000,26,1,14,11.495963075760818
29262,16480194,81,3,19,21.026225850417557
29263,15300000,40,1,14,13.67180777192882
29264,41140000,75,2,23,12.700870576085904
29265,15920936,75,4,6,21.058957935821685
29266,13650000,21,1,2,1.9896507329000321
29267,19010240,56,2,2,5.6569646748377735
29268,27180000,64,2,17,4.714736031960131
29269,5980000,43,1,4,24.60104524995612
29270,13990000,56,2,2,6.04057695086239
29271,18000000,64,3,5,7.690831236079627
29272,6750000,40,1,10,31.34336666567197
29273,6800000,27,1,15,22.314046171922858
29274,13000000,53,2,1,11.305441719267487
29275,8900000,52,2,4,19.132067384336857
29276,7800000,46,2,24,23.488801601136515
29277,14453100,40,1,17,16.364888558029534
29278,6500000,35,1,15,25.18962357694738
29279,29900000,55,2,21,10.254033064808217
29280,21430000,44,2,6,7.585774055276078
29281,21136147,62,2,30,8.68425482306723
29282,30600000,54,2,3,3.0817810543466364
29283,9800000,38,1,5,12.850046981157057
29284,44200000,102,3,4,9.486064381803054
29285,25452000,61,2,21,7.931998173668239
29286,8500000,32,1,2,13.271606366902931
29287,24572896,50,2,40,11.54805578697528
29288,61000000,85,3,8,6.009596111363289
29289,9800000,40,1,14,21.834376594861222
29290,26000000,70,3,6,4.5478608892450785
29291,12880000,52,2,5,23.719235694579126
29292,24000000,85,3,1,8.040201511750174
29293,78000000,172,4,23,12.22646965083052
29294,18941054,40,1,18,6.629826519636335
29295,6150000,42,1,17,24.052790643787944
29296,19800000,97,4,15,16.655745487540162
29297,90000000,210,5,19,8.938498370431109
29298,6850000,35,1,5,24.69895824599603
29299,15669820,65,2,17,19.620362463673874
29300,9200000,56,2,18,22.34823336066647
29301,60000000,150,4,16,12.013505570218971
29302,11886488,51,2,14,18.369798839256287
29303,30833530,76,3,2,6.47483609034392
29304,14800000,51,2,10,12.743069180084072
29305,14500000,64,1,5,16.607360460340786
29306,26682660,65,2,34,5.113255089717358
29307,20853760,66,2,15,7.002556407019204
29308,31330000,64,3,2,9.08496613161615
29309,12900000,54,3,1,14.416457047835078
29310,11300000,64,2,3,15.169185446129601
29311,84900000,122,3,21,6.676183577604892
29312,14700000,35,1,6,6.128019178929621
29313,16500000,39,1,13,4.399244022559339
29314,14700000,58,3,4,15.397279366356685
29315,9500000,62,2,9,21.859767325835843
29316,25443857,72,2,14,11.548566089553969
29317,4757829,23,1,19,23.047884073195434
29318,12500000,50,2,2,16.752104047284313
29319,90000000,102,3,10,6.009596111363289
29320,7200000,43,1,9,29.31717541383638
29321,20437840,57,2,18,16.09891385890682
29322,7100000,40,1,15,22.684034979484636
29323,264973500,588,9,22,10.294967056695933
29324,40218200,69,2,28,5.9416484013762565
29325,18881178,78,3,2,22.35051244952881
29326,11200000,36,1,12,7.754161984292215
29327,12000000,42,2,9,13.212142606166525
29328,10250000,37,1,8,14.49950054701116
29329,13100000,36,1,16,13.696339624951127
29330,19900000,85,3,4,10.042214155814783
29331,24500000,74,3,6,10.282801993116237
29332,43025472,76,2,5,5.1495854213403
29333,109970000,317,6,24,9.470743069864753
29334,63525000,115,2,6,2.563439690704118
29335,14283000,118,4,2,24.142770099539757
29336,45000000,85,2,2,3.005667914156211
29337,145915000,265,3,3,1.5335476950319498
29338,8300000,44,1,11,27.976220783302193
29339,12978919,58,3,15,23.520881781775792
29340,4980000,32,1,6,25.616411896075928
29341,10500000,62,2,10,24.09628384560048
29342,144099056,199,1,4,2.6379524574497877
29343,5000000,29,1,3,28.87563074955497
29344,19000000,62,2,4,15.359346610484057
29345,15707908,47,1,8,11.151015843893012
29346,12700000,78,3,8,19.35084904304305
29347,17000000,65,2,23,10.692373625116344
29348,10500000,38,1,13,22.52783074622609
29349,65000000,70,3,5,3.9990335722962973
29350,8350000,50,1,17,20.361320381661535
29351,24000000,63,3,2,6.475454021997356
29352,13100000,39,1,10,10.276644320277834
29353,15400000,42,2,8,11.408425264639003
29354,15347000,36,1,19,14.80707380358313
29355,6000000,38,1,6,25.126412705499607
29356,10690000,45,2,5,13.358114763963062
29357,10800000,31,1,2,9.149810500519546
29358,30622000,61,2,22,7.314788936831532
29359,20060000,38,1,12,7.585774055276078
29360,90704400,101,4,7,0.7905599449834807
29361,24900000,46,2,5,3.811107092561489
29362,14300000,76,3,1,19.275157641629306
29363,12500000,67,3,5,18.576121796994084
29364,33000000,78,3,9,9.338305212219591
29365,55812064,88,3,3,5.9416484013762565
29366,9800000,40,1,5,12.053587232479194
29367,24000000,62,3,6,6.5528494542729
29368,26850535,83,2,11,16.662868506305028
29369,15250000,63,3,10,12.033946599244056
29370,12000000,55,2,15,17.38082669339739
29371,16450000,62,2,1,10.639127909623648
29372,21912429,72,2,17,8.825846527780888
29373,22500000,76,3,5,15.564696735086363
29374,4500000,30,1,12,26.29776688689325
29375,14794550,45,1,9,10.763377148437833
29376,14000000,60,3,12,13.596630322508831
29377,15318480,66,3,24,24.237411330786703
29378,10500000,39,1,7,16.17961364214531
29379,236380000,262,5,9,10.596522372801745
29380,27000000,60,2,24,7.585774055276078
29381,14450000,56,3,3,17.811330739904705
29382,8711645,72,3,15,30.75717172906172
29383,14800000,24,1,17,7.585774055276078
29384,5800000,32,1,3,18.45821905129518
29385,9668244,36,1,20,10.908854700528574
29386,40000000,85,3,2,3.2215818376863683
29387,8250000,63,3,1,22.88327743710207
29388,15578467,44,1,33,16.09891385890682
29389,13608663,58,3,10,25.927801713266398
29390,13800000,91,3,5,17.685639695438855
29391,27000000,55,2,11,2.6928864460222326
29392,13500000,60,3,4,13.972975728783487
29393,17122560,45,1,19,8.851635565793117
29394,75000000,88,4,5,6.718793715457834
29395,16500000,73,3,5,20.73434325705906
29396,163300000,159,4,3,2.2054480640931904
29397,5460974,39,1,4,23.047884073195434
29398,11200000,47,1,17,12.448989578876796
29399,9599609,58,2,3,21.891048857146988
29400,6900000,27,1,17,28.005957796913048
29401,14493749,51,2,13,5.2961596119880054
29402,15500000,33,1,6,7.1615875851265045
29403,59500000,120,4,14,21.79075121456031
29404,8699999,45,1,6,28.970720599002497
29405,28500000,65,2,7,8.49596070483976
29406,29243341,71,2,3,6.6452718863756965
29407,11400000,32,1,4,12.328384926792458
29408,13800000,52,2,9,24.9097569591888
29409,13500000,60,2,7,23.618051777255975
29410,24900680,45,1,7,9.978143992786112
29411,8200000,40,1,4,28.5876315001362
29412,43500000,66,2,6,2.454999464195067
29413,14900000,55,2,16,14.11112989711017
29414,6870188,49,2,3,19.958345163348895
29415,31500000,76,2,9,8.563002589020453
29416,8300000,61,2,11,31.64634763509679
29417,30415110,61,2,8,11.045313849581605
29418,7460369,24,1,19,23.674393165018802
29419,14500000,61,2,8,16.92352893906472
29420,16600000,58,2,11,15.357360173744581
29421,12000000,53,3,2,12.061730399013538
29422,18774480,57,2,19,10.763377148437833
29423,6950000,42,1,17,24.879377877386766
29424,17551528,41,1,13,6.629826519636335
29425,23700000,82,3,4,16.403966932399207
29426,15183520,55,3,9,21.271224357539836
29427,7150000,46,1,13,31.511933950160646
29428,8800000,32,1,1,16.557593216867296
29429,7800000,44,2,7,18.32618706442931
29430,13300000,58,3,5,13.827780062244786
29431,13350397,50,2,4,8.790612888806896
29432,20399400,42,1,41,12.183658831436606
29433,19650000,41,1,23,7.585774055276078
29434,13900000,45,2,8,8.294406197675569
29435,15900000,64,3,11,4.107922473163663
29436,16718821,63,3,6,5.426831040820094
29437,24800000,62,3,6,8.294034920679488
29438,17177777,67,3,2,15.68429863794731
29439,43000000,104,4,17,10.250833660236665
29440,14350000,68,3,2,18.41756648442192
29441,14500000,70,2,10,14.934265643049502
29442,12009419,47,2,1,25.87822732065419
29443,9300000,60,2,1,28.898132513271545
29444,21900000,76,2,1,11.577981752532164
29445,14500000,48,1,3,23.648862839305824
29446,5100000,24,1,2,28.599173404932717
29447,12700000,34,2,2,8.586319290342947
29448,8650330,27,1,13,5.426831040820094
29449,9400000,27,1,5,9.888315181360644
29450,11350000,57,2,11,30.953429694094318
29451,21500000,75,2,4,16.627777316442643
29452,13900000,73,2,18,16.946240767177454
29453,51375848,98,3,13,6.5528494542729
29454,16550000,66,2,6,18.336319211966803
29455,95000000,136,3,6,3.480784116380194
29456,12000000,37,1,17,16.749522030387904
29457,13354035,53,1,4,21.869867854480457
29458,10600000,56,2,6,22.667134611868796
29459,27000000,92,4,3,11.972291010950448
29460,57500000,86,3,10,6.496899636809754
29461,8000000,54,2,3,21.86929561667649
29462,15000000,45,1,13,8.855659608778259
29463,12300000,60,2,24,22.68931904720581
29464,23900000,130,5,12,18.427957409280207
29465,54000000,130,3,3,10.860821669604617
29466,7000000,41,1,9,29.89975582877382
29467,15399999,38,1,12,7.380533888409426
29468,12764000,56,2,8,25.34308888178328
29469,7441794,21,1,22,8.347805528999702
29470,9500000,47,1,18,22.607200288172148
29471,20592192,60,2,19,5.845117256564185
29472,80000000,148,3,29,8.938498370431109
29473,103531961,109,2,1,0.710656946309518
29474,22500000,65,2,14,15.051697250565836
29475,51338741,91,3,9,8.528021004506018
29476,16850000,68,2,12,18.72127750393762
29477,23773583,67,2,8,6.582791621763897
29478,66600000,89,3,16,4.562360940385484
29479,18754450,55,2,16,5.921962214751784
29480,19950000,76,3,9,16.57778549245878
29481,9708414,51,2,5,31.081870702746794
29482,10200000,48,1,15,20.92378320289472
29483,47500000,85,3,6,1.2511907344464186
29484,29752800,40,1,8,2.746308106337452
29485,19100000,85,3,3,20.970394101015152
29486,38500000,120,3,6,20.430953060638778
29487,13900000,38,1,2,17.153620093912878
29488,9717400,61,3,20,22.841876262892818
29489,12700000,82,3,6,27.83059449456605
29490,24000000,90,3,3,16.89775118845519
29491,15774609,75,3,4,21.065363988807835
29492,7300000,34,1,2,16.79027676970422
29493,23000000,94,4,3,18.880442480072123
29494,10500000,76,3,6,26.300177594507037
29495,13000000,77,3,2,21.856119581819716
29496,16900000,71,3,16,22.309975660701774
29497,14500000,76,3,14,18.844287072930307
29498,13590000,62,3,11,30.524928910634614
29499,23367500,65,2,16,4.716102316833132
29500,14537280,45,2,3,10.763377148437833
29501,14200000,41,2,5,7.538276352320286
29502,14770420,36,1,8,8.36865495532081
29503,31000000,76,3,4,2.467576883522513
29504,51000000,73,2,24,6.0627523901526486
29505,11500000,58,2,19,25.47583131062839
29506,7600302,25,1,17,10.947590524558281
29507,8200000,47,2,6,25.597202549906317
29508,12300000,43,3,25,17.29590543869616
29509,28500000,91,3,21,12.403503763085538
29510,11000000,62,3,4,27.949970897510756
29511,9990000,54,2,4,29.53752886844648
29512,8100000,47,1,14,18.87772319441723
29513,32476671,108,4,4,11.38044077359206
29514,5000000,20,1,3,21.255898837871936
29515,19500000,95,3,2,22.80287467432841
29516,49500000,91,3,3,2.124342857287553
29517,18000000,57,2,16,12.69995489018716
29518,17633980,53,2,20,7.963339596511425
29519,27329520,55,1,2,2.8690057403117812
29520,32882606,55,2,12,6.101384985388047
29521,9500000,60,2,3,21.27173730447683
29522,15100000,34,1,6,16.27868412812812
29523,5751000,16,1,6,11.487226583067095
29524,23000000,79,3,2,4.9870176196237805
29525,47280024,72,3,4,8.403660824948552
29526,25900000,68,3,8,6.6452718863756965
29527,35679740,73,2,39,10.894969963221156
29528,8700000,62,2,3,28.339507958385557
29529,13361000,43,1,4,23.230612174219136
29530,23606370,45,1,10,10.479965247511249
29531,12000000,71,3,2,23.358185114253242
29532,14950000,47,2,12,13.236905476827857
29533,24800000,75,3,10,14.415973869319597
29534,19500000,75,3,10,20.699287553715774
29535,10035755,33,1,13,11.081014158885624
29536,40500000,100,3,7,10.814027594174052
29537,98999000,196,5,13,8.257976711213189
29538,17900000,74,3,2,19.35318543324447
29539,8450000,39,1,8,31.37406290787209
29540,14200000,47,2,4,13.54638002206757
29541,10863079,48,2,9,25.927801713266398
29542,8440395,31,1,11,19.02797792049569
29543,15500000,35,1,1,2.8632660036109203
29544,47010896,132,4,22,12.365539154004589
29545,21500000,92,2,7,23.524052401453964
29546,10900000,40,1,13,21.264588095896418
29547,65000000,110,3,38,6.372148730801347
29548,42107000,102,3,9,6.630792255519298
29549,15893613,36,1,3,6.582791621763897
29550,13500000,52,2,2,13.401899855675632
29551,12700000,87,3,9,22.301212207208323
29552,7564977,36,2,3,23.594719728147627
29553,23967570,64,2,42,5.113255089717358
29554,9800000,32,1,4,14.74303535092827
29555,10085021,33,1,23,8.347805528999702
29556,10599000,47,2,22,17.22116932677199
29557,15983172,62,3,20,19.102073187756073
29558,15650000,40,1,4,10.17609961380403
29559,17000000,64,3,9,16.198638572790763
29560,39900000,65,2,50,5.113255089717358
29561,8799000,43,2,4,23.88160783833607
29562,12600000,64,3,4,21.892114728182964
29563,12300000,45,2,3,13.125623889724073
29564,15154082,56,2,11,8.347805528999702
29565,24000000,54,2,22,10.060173488189893
29566,16214476,85,3,14,23.130410146105838
29567,10999000,38,1,19,14.496824680472159
29568,26788985,71,2,5,7.340130457227921
29569,19568268,74,3,13,7.11584457765744
29570,10000000,33,1,3,11.743283813756692
29571,14419717,63,3,2,21.371392530833624
29572,7700000,42,1,9,19.765776462543197
29573,7253365,20,1,21,8.347805528999702
29574,16500000,72,3,2,19.881446079137117
29575,21860000,45,2,5,7.585774055276078
29576,11500000,36,1,1,13.103727583618182
29577,56520245,156,4,10,3.2700421098118326
29578,31500000,50,2,9,4.244765369458117
29579,191577000,207,5,2,1.9296241146605124
29580,11388125,40,2,13,21.017290169300274
29581,8000000,36,1,10,30.42025079169101
29582,7100000,45,1,10,15.007978863890642
29583,32500000,110,4,3,19.470143049808993
29584,20422714,112,4,15,23.130410146105838
29585,12600000,82,3,14,23.87801892338558
29586,55000000,122,4,17,6.262086219421602
29587,10664500,38,1,14,19.017655214846
29588,52999000,100,3,9,6.496899636809754
29589,7871295,25,1,2,21.155280828525985
29590,21000000,46,1,22,6.0627523901526486
29591,6500000,43,2,3,31.80678477158381
29592,7950000,39,1,5,17.96623585936196
29593,11800000,54,2,24,16.858534730464722
29594,25000000,63,3,1,8.300410862149356
29595,14420000,94,2,13,22.259321811139333
29596,33890000,98,3,2,13.670466340766689
29597,67600000,105,4,20,5.0493559737444755
29598,6667352,43,2,8,30.75717172906172
29599,4650000,24,1,2,26.767012202554994
29600,25950000,51,2,5,8.399152746317329
29601,59959240,108,3,15,9.05035467613594
29602,30071887,71,2,8,6.6452718863756965
29603,11500000,51,2,2,10.318409502422778
29604,43990000,102,3,3,8.835414203401243
29605,7300000,35,1,9,21.564848452974715
29606,20800000,55,2,3,9.37325330170776
29607,14154241,39,1,33,16.09891385890682
29608,6500000,43,1,16,28.213122417220667
29609,7200000,41,1,11,23.9818867012871
29610,10700000,69,2,5,24.843662424713507
29611,11047606,44,1,26,10.946082075622016
29612,25700720,45,1,14,9.327665103442119
29613,16500000,66,3,5,13.689235964281695
29614,16500000,73,3,1,7.667378597844889
29615,14300000,57,3,8,12.639745700026337
29616,16950000,43,2,5,4.563621732333331
29617,31406582,64,2,4,7.490237901198872
29618,12000000,45,2,2,14.442035141496234
29619,20200000,62,2,4,11.315708314706214
29620,49500000,66,2,4,4.350806439120473
29621,27297177,64,2,2,4.106591725925818
29622,6200000,34,1,6,25.234682554441804
29623,20500000,49,2,4,11.353453951651485
29624,23550000,94,3,19,20.85986916143333
29625,14000000,60,2,16,30.37967790236669
29626,47740000,86,2,2,2.821446325356191
29627,18461180,59,2,28,15.25542703370679
29628,11000000,54,2,5,25.34308888178328
29629,13000000,41,1,3,22.007298655008384
29630,6800000,40,1,9,24.151085825426712
29631,10500000,33,1,5,11.529688725693978
29632,15300000,53,2,10,8.660742028544057
29633,7400000,40,1,5,24.511641313282336
29634,5200000,20,1,12,23.75023565154069
29635,23622264,69,2,23,11.130359432272265
29636,13995567,40,1,6,7.810318551249324
29637,124999000,149,4,1,6.745316310639182
29638,10800000,68,4,8,18.678373270403696
29639,26301894,43,1,7,5.9416484013762565
29640,11500000,39,1,10,13.40685014562528
29641,10664500,38,1,18,19.017655214846
29642,13900000,47,1,1,3.576524201532572
29643,24269815,40,1,2,5.9416484013762565
29644,9950000,32,1,2,15.036536792835438
29645,7800000,32,1,3,19.526720285969546
29646,18600000,43,1,2,3.0931594320484375
29647,28851429,61,2,15,5.140008531175057
29648,95000000,136,3,5,2.429610033113854
29649,15400000,86,3,2,26.924997635928104
29650,12182940,30,1,28,15.25542703370679
29651,21300000,86,3,5,18.444216976796415
29652,8900000,31,1,12,20.699287553715774
29653,17900000,40,1,4,13.451938677387467
29654,25742736,67,3,20,10.927793783014152
29655,14733900,45,2,3,10.763377148437833
29656,99774840,150,4,5,3.7941752180623127
29657,7000000,41,1,6,16.941934857410857
29658,8700000,34,2,5,13.075929231513568
29659,3750000,22,1,1,21.069964128950716
29660,14003444,60,3,10,21.058957935821685
29661,9700000,43,2,4,14.00880859152406
29662,18984275,72,2,10,9.335373057551427
29663,12500000,47,2,10,15.019306553900858
29664,15302840,43,1,24,10.763377148437833
29665,6550000,50,2,3,31.473262493101466
29666,29230973,77,2,3,14.80707380358313
29667,38900000,82,2,14,4.538457980141917
29668,30870000,63,2,18,7.585774055276078
29669,14570000,57,2,3,14.473427218323573
29670,26801630,106,2,3,23.13388666088588
29671,13250000,61,2,8,19.26801199158048
29672,8499000,44,2,4,18.890082577122122
29673,38000000,98,3,6,21.867987922991585
29674,55544278,117,3,7,7.340130457227921
29675,24000000,47,2,6,3.9207152019053417
29676,350000000,315,6,5,1.2256801755807396
29677,8850000,42,2,3,18.678373270403696
29678,6200000,37,1,6,28.228924492551013
29679,15298413,79,3,17,23.130410146105838
29680,19500000,50,2,2,9.0531302518051
29681,13250000,46,1,12,24.394428203935142
29682,41753917,67,1,23,5.277523644629429
29683,97000000,433,5,12,20.85112603245038
29684,12500000,62,2,11,22.479877711988937
29685,6200000,41,1,11,25.438609728835647
29686,150000000,138,3,7,4.011736209819181
29687,15700000,44,2,5,7.476040056622692
29688,65000000,72,2,6,4.034282051472643
29689,14300000,39,2,9,15.019306553900858
29690,9100000,38,1,10,19.36407946938299
29691,39359250,92,3,11,5.800445169605705
29692,6200000,19,1,1,9.334483202655672
29693,18331400,61,2,9,11.495963075760818
29694,7200000,26,1,7,22.124441057294543
29695,13200000,34,1,4,6.179184043387778
29696,25000000,40,1,5,2.2531550537130993
29697,12500000,71,2,16,18.428149644864245
29698,7700000,41,1,4,29.10821209183167
29699,19200000,40,1,45,6.718793715457834
29700,11000000,33,1,3,11.061524038667693
29701,42000000,86,2,12,10.893519084342449
29702,7990000,19,1,14,14.410026491806455
29703,11856948,38,1,6,5.6569646748377735
29704,4650000,23,1,7,25.27069861842377
29705,31000000,56,2,3,4.3064052828534995
29706,15000000,42,2,5,9.1431335869457
29707,16168185,45,1,43,16.09891385890682
29708,12800000,68,2,16,21.834096882001294
29709,14803020,39,1,5,8.851635565793117
29710,9100000,32,1,3,23.021383177772165
29711,10000000,62,2,1,19.41828745032234
29712,51400700,123,4,37,8.306595172296296
29713,13000000,59,2,8,22.327335015850927
29714,110000000,115,3,4,3.8362537643257824
29715,14900000,68,2,12,23.53328535334716
29716,12319700,35,1,23,9.888315181360644
29717,11600000,62,2,10,22.84425959419562
29718,6500000,38,1,3,23.120100548431566
29719,18001000,67,3,4,11.131807981587244
29720,7000000,38,1,3,24.12969162279314
29721,13700000,42,2,5,7.5747382201209925
29722,60000000,86,3,11,13.89072899235523
29723,38750000,106,3,3,10.365843940251658
29724,17980000,52,1,10,16.662868506305028
29725,9089122,23,1,11,10.965262342728414
29726,22500000,39,1,10,3.9728321015875596
29727,22000000,116,3,17,20.033051862570385
29728,9200000,37,1,1,15.999110618606277
29729,22500000,51,2,14,4.536241621960415
29730,9121535,33,1,13,23.520881781775792
29731,8600000,54,2,8,20.258993027391163
29732,13000000,41,1,10,22.002504486945217
29733,16207100,46,1,28,15.25542703370679
29734,7900000,21,1,2,21.10688189873511
29735,36330000,69,2,12,7.585774055276078
29736,2600000,14,1,1,24.027383720994195
29737,11315341,35,2,13,8.347805528999702
29738,10000000,40,1,38,17.364211207740677
29739,70000000,138,4,20,10.814027594174052
29740,11450000,38,1,12,10.643229614761431
29741,24288455,50,2,12,12.183077353132724
29742,13257659,33,1,24,10.361990670609805
29743,10300000,37,1,12,22.671413403068083
29744,14424026,43,1,6,11.151015843893012
29745,14000000,59,3,1,17.66646784020533
29746,14300000,39,1,8,12.39037824419807
29747,17500000,53,2,5,13.884843570329556
29748,14527674,64,3,3,21.058957935821685
29749,29900000,140,4,7,9.949466843292765
29750,9300000,44,2,2,14.499802008550828
29751,52000000,91,3,12,6.563409029260363
29752,11000000,47,2,6,13.168633302689397
29753,7290000,47,1,2,23.76498696205288
29754,99900000,120,3,6,3.5386519842263073
29755,12200000,58,3,4,10.789975434429213
29756,29500000,54,2,8,2.827272236964853
29757,35500000,130,4,11,11.228563990433305
29758,90000000,161,6,3,1.572983566076732
29759,12200000,51,3,8,16.239732964294852
29760,37327500,94,3,2,5.800445169605705
29761,16200000,84,3,13,18.429408452382834
29762,10400000,64,2,9,18.999323829770212
29763,12405038,40,1,25,19.233542275819854
29764,23111142,74,3,5,11.38044077359206
29765,18500000,47,2,5,10.75135117364846
29766,17500000,51,2,13,13.089769344406054
29767,30655200,63,2,9,6.47483609034392
29768,6000000,39,1,1,18.477648430758247
29769,8200000,54,2,4,29.97168099469666
29770,13000000,70,2,1,24.992778372126104
29771,16700000,37,1,6,7.490237901198872
29772,21066588,65,2,4,11.38044077359206
29773,40585352,68,1,17,5.1495854213403
